t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
4.603068712474983060e-01	1.083080258712241506e-01	2.155211074636510446e-02	9.938837346763729208e-01	7.038170663626847068e-02	8.509722276423449527e-02	9.938837346736189016e-01
4.703135423615743549e-01	1.089035186606451683e-01	1.830698142668121461e-02	9.938837346764327618e-01	7.165208617705490224e-02	8.403035462078811690e-02	9.938837346736189016e-01
4.803202134756504593e-01	1.094018031859676221e-01	1.504551113010586805e-02	9.938837346764926028e-01	7.290629599953019069e-02	8.294452335656885000e-02	9.938837346736189016e-01
4.903268845897265082e-01	1.098024346739259333e-01	1.177061107447515201e-02	9.938837346765524439e-01	7.414405306630331149e-02	8.183997401099725455e-02	9.938837346736189016e-01
5.003335557038025572e-01	1.101050555172374268e-01	8.485204465149323236e-03	9.938837346766123959e-01	7.536507805287480377e-02	8.071695584760116282e-02	9.938837346736189016e-01
5.103402268178786061e-01	1.103093955938058007e-01	5.192223885733300223e-03	9.938837346766722369e-01	7.656909541067187519e-02	7.957572229776449513e-02	9.938837346736189016e-01
5.203468979319546550e-01	1.104152725078345887e-01	1.894608680426069971e-03	9.938837346767320780e-01	7.775583342923143848e-02	7.841653090353539746e-02	9.938837346736189016e-01
5.303535690460307039e-01	1.104225917526352740e-01	-1.404697669664491068e-03	9.938837346767920300e-01	7.892502429751692417e-02	7.723964325950677390e-02	9.938837346736189016e-01
5.403602401601067529e-01	1.103313467949847831e-01	-4.702750173899431646e-03	9.938837346768517600e-01	8.007640416435526931e-02	7.604532495378221735e-02	9.938837346736189016e-01
5.503669112741828018e-01	1.101416190809571954e-01	-7.996604960833961911e-03	9.938837346769117120e-01	8.120971319798009347e-02	7.483384550804085544e-02	9.938837346736189016e-01
5.603735823882588507e-01	1.098535779632240916e-01	-1.128332190594368185e-02	9.938837346769715531e-01	8.232469564466793344e-02	7.360547831671430952e-02	9.938837346736189016e-01
