t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
8.905937291527684652e-01	5.341015279500230251e-02	-1.016699787523728388e-01	9.933833957737095988e-01	1.074270751992294354e-01	2.558408617399908491e-02	9.938837346736189016e-01
9.006004002668445141e-01	5.037321128807409343e-02	-1.032646079557772156e-01	9.933775517537463129e-01	1.077992749805147532e-01	2.396744176784149777e-02	9.938837346736189016e-01
9.106070713809205630e-01	4.728867189882311750e-02	-1.047685155259302919e-01	9.933717026695184638e-01	1.081471477114156199e-01	2.234538863176825998e-02	9.938837346736189016e-01
9.206137424949966119e-01	4.415924492903627180e-02	-1.061802810684610993e-01	9.933658485168089802e-01	1.084706148875315690e-01	2.071829281433004016e-02	9.938837346736189016e-01
9.306204136090726609e-01	4.098768305699290043e-02	-1.074985651653806024e-01	9.933599892913967944e-01	1.087696035120610111e-01	1.908652150205878556e-02	9.938837346736189016e-01
9.406270847231487098e-01	3.777677891791526160e-02	-1.087221106390529740e-01	9.933541249890577296e-01	1.090440461122742927e-01	1.745044293660490131e-02	9.938837346736189016e-01
9.506337558372247587e-01	3.452936264672713113e-02	-1.098497437438652052e-01	9.933482556055645007e-01	1.092938807547404051e-01	1.581042633163613070e-02	9.938837346736189016e-01
9.606404269513009186e-01	3.124829938528136952e-02	-1.108803752844715190e-01	9.933423811366866030e-01	1.095190510593033600e-01	1.416684178951712128e-02	9.938837346736189016e-01
9.706470980653769676e-01	2.793648675625063846e-02	-1.118130016595533655e-01	9.933365015781905338e-01	1.097195062118056369e-01	1.252006021778857142e-02	9.938837346736189016e-01
9.806537691794530165e-01	2.459685230590698615e-02	-1.126467058301013485e-01	9.933306169258391272e-01	1.098952009755552461e-01	1.087045324546445126e-02	9.938837346736189016e-01
9.906604402935290654e-01	2.123235091804581698e-02	-1.133806582112923678e-01	9.933247271753918861e-01	1.100460957015344243e-01	9.218393139166522129e-03	9.938837346736189016e-01
1.000667111407605114e+00	1.784596220133715869e-02	-1.140141174871021207e-01	9.933188323226062044e-01	1.101721563373471713e-01	7.564252719115084796e-03	9.938837346736189016e-01
1.010673782521681163e+00	1.444068785241276603e-02	-1.145464313468612244e-01	9.933129323632347019e-01	1.102733544349038253e-01	5.908405274994589854e-03	9.938837346736189016e-01
