t	x0	y0	z0
4.963308872581721154e+00	-6.256442420651066143e-03	-1.023199847134144544e-03	9.999799047932463880e-01
4.973315543695797203e+00	-6.188505235916195828e-03	-1.196319050778563370e-03	9.999801354145361199e-01
4.983322214809873252e+00	-6.116022150411755572e-03	-1.366422008695683879e-03	9.999803633891768406e-01
4.993328885923949301e+00	-6.039107708325847784e-03	-1.533396951212729698e-03	9.999805887475402555e-01
5.003335557038025350e+00	-5.957878952857704850e-03	-1.697136083146868861e-03	9.999808115196503477e-01
5.013342228152101399e+00	-5.872455296815755517e-03	-1.857535630962225178e-03	9.999810317351859323e-01
5.023348899266177447e+00	-5.782958392661375138e-03	-2.014495885924753524e-03	9.999812494234852078e-01
5.033355570380253496e+00	-5.689512002116521236e-03	-2.167921243263764772e-03	9.999814646135503082e-01
5.043362241494329545e+00	-5.592241865452455760e-03	-2.317720237352217418e-03	9.999816773340499676e-01
5.053368912608405594e+00	-5.491275570575725011e-03	-2.463805572921195196e-03	9.999818876133241830e-01
5.063375583722481643e+00	-5.386742422026385979e-03	-2.606094152327214850e-03	9.999820954793881000e-01
5.073382254836557692e+00	-5.278773310002211026e-03	-2.744507098894186439e-03	9.999823009599349000e-01
5.083388925950633741e+00	-5.167500579521315703e-03	-2.878969776354999271e-03	9.999825040823403510e-01
5.093395597064709790e+00	-5.053057899834197293e-03	-3.009411804420741420e-03	9.999827048736655843e-01
5.103402268178785839e+00	-4.935580134194733626e-03	-3.135767070508612645e-03	9.999829033606617568e-01
5.113408939292861888e+00	-4.815203210098061015e-03	-3.257973737662500473e-03	9.999830995697727154e-01
5.123415610406937937e+00	-4.692063990091688112e-03	-3.375974248703107923e-03	9.999832935271393275e-01
5.133422281521013986e+00	-4.566300143264415655e-03	-3.489715326647322910e-03	9.999834852586020340e-01
5.143428952635090035e+00	-4.438050017515902598e-03	-3.599147971439283639e-03	9.999836747897046241e-01
5.153435623749166083e+00	-4.307452512707833463e-03	-3.704227453038282276e-03	9.999838621456983434e-01
5.163442294863242132e+00	-4.174646954795738739e-03	-3.804913300911253859e-03	9.999840473515442252e-01
5.173448965977318181e+00	-4.039772971038540009e-03	-3.901169289980164784e-03	9.999842304319170871e-01
5.183455637091394230e+00	-3.902970366380846198e-03	-3.992963423077069453e-03	9.999844114112084181e-01
5.193462308205470279e+00	-3.764379001100927498e-03	-4.080267909962016597e-03	9.999845903135303748e-01
5.203468979319546328e+00	-3.624138669815132451e-03	-4.163059142961296651e-03	9.999847671627173362e-01
5.213475650433622377e+00	-3.482388981927333604e-03	-4.241317669285800916e-03	9.999849419823313434e-01
5.223482321547698426e+00	-3.339269243609669074e-03	-4.315028160091387462e-03	9.999851147956635433e-01
5.233488992661774475e+00	-3.194918341398607017e-03	-4.384179376345281529e-03	9.999852856257375189e-01
5.243495663775850524e+00	-3.049474627487956061e-03	-4.448764131564551805e-03	9.999854544953131752e-01
5.253502334889926573e+00	-2.903075806798069945e-03	-4.508779251494597802e-03	9.999856214268890708e-01
5.263509006004002622e+00	-2.755858825898045185e-03	-4.564225530797487440e-03	9.999857864427051934e-01
5.273515677118078671e+00	-2.607959763855258965e-03	-4.615107686821727333e-03	9.999859495647472896e-01
5.283522348232154719e+00	-2.459513725084034024e-03	-4.661434310526730955e-03	9.999861108147477529e-01
5.293529019346230768e+00	-2.310654734262733174e-03	-4.703217814636898725e-03	9.999862702141899540e-01
5.303535690460306817e+00	-2.161515633385966643e-03	-4.740474379101697680e-03	9.999864277843112381e-01
5.313542361574382866e+00	-2.012227981016002486e-03	-4.773223893939599477e-03	9.999865835461047014e-01
5.323549032688458915e+00	-1.862921953794856918e-03	-4.801489899545097195e-03	9.999867375203227438e-01
5.333555703802534964e+00	-1.713726250275874078e-03	-4.825299524539270433e-03	9.999868897274792889e-01
5.343562374916611013e+00	-1.564767997130941946e-03	-4.844683421245593764e-03	9.999870401878532267e-01
5.353569046030687062e+00	-1.416172657786795349e-03	-4.859675698873750470e-03	9.999871889214907439e-01
5.363575717144763111e+00	-1.268063943541162782e-03	-4.870313854495266458e-03	9.999873359482077673e-01
5.373582388258839160e+00	-1.120563727206789562e-03	-4.876638701895716008e-03	9.999874812875931829e-01
5.383589059372915209e+00	-9.737919593286426759e-04	-4.878694298389071524e-03	9.999876249590106125e-01
5.393595730486991258e+00	-8.278665870168777250e-04	-4.876527869680600397e-03	9.999877669816017445e-01
5.403602401601067307e+00	-6.829034754353943996e-04	-4.870189732865340057e-03	9.999879073742887758e-01
5.413609072715143355e+00	-5.390163319830759215e-04	-4.859733217649822405e-03	9.999880461557763001e-01
5.423615743829219404e+00	-3.963166332020597602e-04	-4.845214585885247033e-03	9.999881833445548596e-01
5.433622414943295453e+00	-2.549135544446464482e-04	-4.826692949500699034e-03	9.999883189589021670e-01
5.443629086057371502e+00	-1.149139023277179179e-04	-4.804230186925445220e-03	9.999884530168865471e-01
5.453635757171447551e+00	2.357794999919663004e-05	-4.777890858089527300e-03	9.999885855363692677e-01
5.463642428285523600e+00	1.604601247487867047e-04	-4.747742118092144678e-03	9.999887165350059837e-01
5.473649099399599649e+00	2.956332985330508800e-04	-4.713853629627413194e-03	9.999888460302500670e-01
5.483655770513675698e+00	4.290007585246008968e-04	-4.676297474257113014e-03	9.999889740393548276e-01
5.493662441627751747e+00	5.604684557268488918e-04	-4.635148062620019806e-03	9.999891005793752896e-01
5.503669112741827796e+00	6.899450553404126675e-04	-4.590482043667304043e-03	9.999892256671706336e-01
5.513675783855903845e+00	8.173419842157188730e-04	-4.542378213013283789e-03	9.999893493194069727e-01
5.523682454969979894e+00	9.425734753844033269e-04	-4.490917420490543946e-03	9.999894715525589062e-01
5.533689126084055943e+00	1.065556609664710915e-03	-4.436182476998133152e-03	9.999895923829119626e-01
5.543695797198131991e+00	1.186211354338668165e-03	-4.378258060731094088e-03	9.999897118265650420e-01
5.553702468312208040e+00	1.304460598901346175e-03	-4.317230622879140653e-03	9.999898298994318591e-01
5.563709139426284089e+00	1.420230187885052758e-03	-4.253188292881726444e-03	9.999899466172440521e-01
5.573715810540360138e+00	1.533448950763769336e-03	-4.186220783326124496e-03	9.999900619955524039e-01
5.583722481654436187e+00	1.644048728945606951e-03	-4.116419294574464281e-03	9.999901760497291736e-01
5.593729152768512236e+00	1.751964399863470629e-03	-4.043876419204924313e-03	9.999902887949700947e-01
5.603735823882588285e+00	1.857133898176501884e-03	-3.968686046351434758e-03	9.999904002462971508e-01
5.613742494996664334e+00	1.959498234097204351e-03	-3.890943266025381417e-03	9.999905104185595750e-01
5.623749166110740383e+00	2.059001508861472464e-03	-3.810744273501863975e-03	9.999906193264356258e-01
5.633755837224816432e+00	2.155590927361003290e-03	-3.728186273852060473e-03	9.999907269844362512e-01
5.643762508338892481e+00	2.249216807959765994e-03	-3.643367386702150990e-03	9.999908334069048665e-01
5.653769179452968530e+00	2.339832589518421949e-03	-3.556386551298201023e-03	9.999909386080210183e-01
5.663775850567044579e+00	2.427394835652669277e-03	-3.467343431955160343e-03	9.999910426018009391e-01
5.673782521681120627e+00	2.511863236253611756e-03	-3.376338323966967397e-03	9.999911454021004342e-01
5.683789192795196676e+00	2.593200606300244751e-03	-3.283472060053418354e-03	9.999912470226159922e-01
5.693795863909272725e+00	2.671372881996176597e-03	-3.188845917418167523e-03	9.999913474768872268e-01
5.703802535023348774e+00	2.746349114264599010e-03	-3.092561525490818575e-03	9.999914467782979877e-01
5.713809206137424823e+00	2.818101459637436558e-03	-2.994720774424664781e-03	9.999915449400792467e-01
5.723815877251500872e+00	2.886605168576410630e-03	-2.895425724420138975e-03	9.999916419753093200e-01
5.733822548365576921e+00	2.951838571265547485e-03	-2.794778515942545564e-03	9.999917378969168658e-01
5.743829219479652970e+00	3.013783060916371253e-03	-2.692881280901068732e-03	9.999918327176822164e-01
5.753835890593729019e+00	3.072423074628695926e-03	-2.589836054854464161e-03	9.999919264502385996e-01
5.763842561707805068e+00	3.127746071851541902e-03	-2.485744690307216138e-03	9.999920191070750253e-01
5.773849232821881117e+00	3.179742510490245287e-03	-2.380708771158244943e-03	9.999921107005365073e-01
5.783855903935957166e+00	3.228405820707351635e-03	-2.274829528362581899e-03	9.999922012428266171e-01
5.793862575050033215e+00	3.273732376466290551e-03	-2.168207756864659608e-03	9.999922907460088162e-01
5.803869246164109263e+00	3.315721464868237427e-03	-2.060943733860111978e-03	9.999923792220086760e-01
5.813875917278185312e+00	3.354375253333864021e-03	-1.953137138441184053e-03	9.999924666826137676e-01
5.823882588392261361e+00	3.389698754682971514e-03	-1.844886972679028693e-03	9.999925531394774358e-01
5.833889259506337410e+00	3.421699790166161936e-03	-1.736291484194304709e-03	9.999926386041189108e-01
5.843895930620413459e+00	3.450388950503880878e-03	-1.627448090265642055e-03	9.999927230879250839e-01
5.853902601734489508e+00	3.475779554989222135e-03	-1.518453303523632347e-03	9.999928066021526174e-01
5.863909272848565557e+00	3.497887608711911043e-03	-1.409402659276093924e-03	9.999928891579284995e-01
5.873915943962641606e+00	3.516731757961843400e-03	-1.300390644508439032e-03	9.999929707662520428e-01
5.883922615076717655e+00	3.532333243871451159e-03	-1.191510628601015215e-03	9.999930514379967716e-01
5.893929286190793704e+00	3.544715854356995238e-03	-1.082854795803344294e-03	9.999931311839113102e-01
5.903935957304869753e+00	3.553905874419675554e-03	-9.745140795032040427e-04	9.999932100146204927e-01
5.913942628418945802e+00	3.559932034868145290e-03	-8.665780983265278107e-04	9.999932879406275843e-01
5.923949299533021851e+00	3.562825459524678658e-03	-7.591350941020969662e-04	9.999933649723151685e-01
5.933955970647097899e+00	3.562619610977826000e-03	-6.522718717230164198e-04	9.999934411199470352e-01
5.943962641761173948e+00	3.559350234944916574e-03	-5.460737409349554266e-04	9.999935163936687355e-01
5.953969312875249997e+00	3.553055303308257258e-03	-4.406244600791430518e-04	9.999935908035094689e-01
5.963975983989326046e+00	3.543774955889258775e-03	-3.360061818160949162e-04	9.999936643593838603e-01
5.973982655103402095e+00	3.531551441025083168e-03	-2.322994008540509817e-04	9.999937370710918483e-01
5.983989326217478144e+00	3.516429055012703763e-03	-1.295829037041024839e-04	9.999938089483215720e-01
5.993995997331554193e+00	3.498454080485477024e-03	-2.793372048198762005e-05	9.999938800006498152e-01
6.004002668445630242e+00	3.477674723787514775e-03	7.257292122545195602e-05	9.999939502375435607e-01
6.014009339559706291e+00	3.454141051411256744e-03	1.718636404131472810e-04	9.999940196683608784e-01
6.024016010673782340e+00	3.427904925563690208e-03	2.698669446159776769e-04	9.999940883023528126e-01
6.034022681787858389e+00	3.399019938926668271e-03	3.665132697601768217e-04	9.999941561486637154e-01
6.044029352901934438e+00	3.367541348676726751e-03	4.617350178978517220e-04	9.999942232163335776e-01
6.054036024016010487e+00	3.333526009829666445e-03	5.554665928164338653e-04	9.999942895142982513e-01
6.064042695130086535e+00	3.297032307975028814e-03	6.476444335168073671e-04	9.999943550513912260e-01
6.074049366244162584e+00	3.258120091465340710e-03	7.382070455557613676e-04	9.999944198363447390e-01
6.084056037358238633e+00	3.216850603124750928e-03	8.270950302503041283e-04	9.999944838777903300e-01
6.094062708472314682e+00	3.173286411541342226e-03	9.142511117432449048e-04	9.999945471842609512e-01
6.104069379586390731e+00	3.127491342007027338e-03	9.996201619312937870e-04	9.999946097641914111e-01
6.114076050700466780e+00	3.079530407168502935e-03	1.083149223258761352e-03	9.999946716259199286e-01
6.124082721814542829e+00	3.029469737452258459e-03	1.164787529381731404e-03	9.999947327776889106e-01
6.134089392928618878e+00	2.977376511326110253e-03	1.244486523709369000e-03	9.999947932276459506e-01
6.144096064042694927e+00	2.923318885459156788e-03	1.322199875830765798e-03	9.999948529838453837e-01
6.154102735156770976e+00	2.867365924841412846e-03	1.397883495837455017e-03	9.999949120542490633e-01
6.164109406270847025e+00	2.809587532923736499e-03	1.471495546553417723e-03	9.999949704467275824e-01
6.174116077384923074e+00	2.750054381837925468e-03	1.542996453686073122e-03	9.999950281690609399e-01
6.184122748498999123e+00	2.688837842756123912e-03	1.612348913913373358e-03	9.999950852289402059e-01
6.194129419613075171e+00	2.626009916447865408e-03	1.679517900923732047e-03	9.999951416339678545e-01
6.204136090727151220e+00	2.561643164092251238e-03	1.744470669427080961e-03	9.999951973916593184e-01
6.214142761841227269e+00	2.495810638401871947e-03	1.807176757156887716e-03	9.999952525094435440e-01
6.224149432955303318e+00	2.428585815114176275e-03	1.867607984884470064e-03	9.999953069946645456e-01
6.234156104069379367e+00	2.360042524905018452e-03	1.925738454468400602e-03	9.999953608545819606e-01
6.244162775183455416e+00	2.290254885778142922e-03	1.981544544963238178e-03	9.999954140963720484e-01
6.254169446297531465e+00	2.219297235983319540e-03	2.035004906813200030e-03	9.999954667271284681e-01
6.264176117411607514e+00	2.147244067514802318e-03	2.086100454157755694e-03	9.999955187538640544e-01
6.274182788525683563e+00	2.074169960240670237e-03	2.134814355277426037e-03	9.999955701835107069e-01
6.284189459639759612e+00	2.000149516712507961e-03	2.181132021209358177e-03	9.999956210229208331e-01
6.294196130753835661e+00	1.925257297703714425e-03	2.225041092563479535e-03	9.999956712788682367e-01
6.304202801867911710e+00	1.849567758523552007e-03	2.266531424571219776e-03	9.999957209580490058e-01
6.314209472981987759e+00	1.773155186152844441e-03	2.305595070399962462e-03	9.999957700670825123e-01
6.324216144096063807e+00	1.696093637245989563e-03	2.342226262767477252e-03	9.999958186125118553e-01
6.334222815210139856e+00	1.618456877042703974e-03	2.376421393891677177e-03	9.999958666008055275e-01
6.344229486324215905e+00	1.540318319231625014e-03	2.408178993812046947e-03	9.999959140383571921e-01
6.354236157438291954e+00	1.461750966806604768e-03	2.437499707120100844e-03	9.999959609314873488e-01
6.364242828552368003e+00	1.382827353955197718e-03	2.464386268137144266e-03	9.999960072864443328e-01
6.374249499666444052e+00	1.303619489017506612e-03	2.488843474578520711e-03	9.999960531094045368e-01
6.384256170780520101e+00	1.224198798552190862e-03	2.510878159744379425e-03	9.999960984064730773e-01
6.394262841894596150e+00	1.144636072545072254e-03	2.530499163277813868e-03	9.999961431836856818e-01
6.404269513008672199e+00	1.065001410794367805e-03	2.547717300531961420e-03	9.999961874470081336e-01
6.414276184122748248e+00	9.853641705051974925e-04	2.562545330588407184e-03	9.999962312023381594e-01
6.424282855236824297e+00	9.057929151245783196e-04	2.574997922969883557e-03	9.999962744555060956e-01
6.434289526350900346e+00	8.263553644467061835e-04	2.585091623090895151e-03	9.999963172122744437e-01
6.444296197464976395e+00	7.471183460168849154e-04	2.592844816490499308e-03	9.999963594783406462e-01
6.454302868579052443e+00	6.681477478610162906e-04	2.598277691891980740e-03	9.999964012593360874e-01
6.464309539693128492e+00	5.895084725661226075e-04	2.601412203134687885e-03	9.999964425608274254e-01
6.474316210807204541e+00	5.112643927359123569e-04	2.602272030023731857e-03	9.999964833883179249e-01
6.484322881921280590e+00	4.334783078439421772e-04	2.600882538143656480e-03	9.999965237472475676e-01
6.494329553035356639e+00	3.562119025054680320e-04	2.597270737682551810e-03	9.999965636429936078e-01
6.504336224149432688e+00	2.795257061876146019e-04	2.591465241313413957e-03	9.999966030808719042e-01
6.514342895263508737e+00	2.034790543760282107e-04	2.583496221179800833e-03	9.999966420661370314e-01
6.524349566377584786e+00	1.281300512147177505e-04	2.573395365033094920e-03	9.999966806039833900e-01
6.534356237491660835e+00	5.353553363432823539e-05	2.561195831568852024e-03	9.999967186995459834e-01
6.544362908605736884e+00	-2.024896301736503351e-05	2.546932205009861099e-03	9.999967563579007512e-01
6.554369579719812933e+00	-9.316923783040309201e-05	2.530640448983649538e-03	9.999967935840650135e-01
6.564376250833888982e+00	-1.651724556621389311e-04	2.512357859742226415e-03	9.999968303829991356e-01
6.574382921947965031e+00	-2.362071769318267712e-04	2.492123018771860102e-03	9.999968667596058625e-01
6.584389593062041079e+00	-3.062233858722803077e-04	2.469975744840688815e-03	9.999969027187323167e-01
6.594396264176117128e+00	-3.751725172319936232e-04	2.445957045531866377e-03	9.999969382651698879e-01
6.604402935290193177e+00	-4.430074814225288312e-04	2.420109068309872231e-03	9.999969734036543434e-01
6.614409606404269226e+00	-5.096826881073728563e-04	2.392475051167445091e-03	9.999970081388679377e-01
6.624416277518345275e+00	-5.751540682298484503e-04	2.363099272900430134e-03	9.999970424754386356e-01
6.634422948632421324e+00	-6.393790944790374731e-04	2.332027003057600585e-03	9.999970764179417770e-01
6.644429619746497373e+00	-7.023168001940289064e-04	2.299304451612255249e-03	9.999971099708993005e-01
6.654436290860573422e+00	-7.639277967081488548e-04	2.264978718402104688e-03	9.999971431387824072e-01
6.664442961974649471e+00	-8.241742891361451481e-04	2.229097742383603139e-03	9.999971759260104509e-01
6.674449633088725520e+00	-8.830200906086123954e-04	2.191710250746535874e-03	9.999972083369516040e-01
6.684456304202801569e+00	-9.404306349592295297e-04	2.152865707934259291e-03	9.999972403759245232e-01
6.694462975316877618e+00	-9.963729878716444388e-04	2.112614264614539553e-03	9.999972720471981269e-01
6.704469646430953667e+00	-1.050815856494092529e-03	2.071006706645477612e-03	9.999973033549924839e-01
6.714476317545029715e+00	-1.103729597531059696e-03	2.028094404080495010e-03	9.999973343034788131e-01
6.724482988659105764e+00	-1.155086223822505715e-03	1.983929260255818793e-03	9.999973648967811490e-01
6.734489659773181813e+00	-1.204859409422340830e-03	1.938563661003329464e-03	9.999973951389753424e-01
6.744496330887257862e+00	-1.253024493189011266e-03	1.892050424031045675e-03	9.999974250340909476e-01
6.754503002001333911e+00	-1.299558480902179543e-03	1.844442748512878589e-03	9.999974545861115560e-01
6.764509673115409960e+00	-1.344440045920589294e-03	1.795794164928636366e-03	9.999974837989744625e-01
6.774516344229486009e+00	-1.387649528397295450e-03	1.746158485194579868e-03	9.999975126765719979e-01
6.784523015343562058e+00	-1.429168933069491004e-03	1.695589753124106432e-03	9.999975412227520843e-01
6.794529686457638107e+00	-1.468981925641186809e-03	1.644142195257405209e-03	9.999975694413181238e-01
6.804536357571714156e+00	-1.507073827778011334e-03	1.591870172098168402e-03	9.999975973360301085e-01
6.814543028685790205e+00	-1.543431610734364613e-03	1.538828129794648451e-03	9.999976249106045101e-01
6.824549699799866254e+00	-1.578043887634105217e-03	1.485070552301547171e-03	9.999976521687157227e-01
6.834556370913942303e+00	-1.610900904426866695e-03	1.430651914058381951e-03	9.999976791139952859e-01
6.844563042028018351e+00	-1.641994529542987720e-03	1.375626633219134047e-03	9.999977057500337718e-01
6.854569713142094400e+00	-1.671318242270890611e-03	1.320049025467092633e-03	9.999977320803801195e-01
6.864576384256170449e+00	-1.698867119881573807e-03	1.263973258447930207e-03	9.999977581085424116e-01
6.874583055370246498e+00	-1.724637823525681244e-03	1.207453306853130620e-03	9.999977838379890960e-01
6.884589726484322547e+00	-1.748628582929363535e-03	1.150542908184951562e-03	9.999978092721482081e-01
6.894596397598398596e+00	-1.770839179915895513e-03	1.093295519233176841e-03	9.999978344144083708e-01
6.904603068712474645e+00	-1.791270930780705303e-03	1.035764273292941011e-03	9.999978592681200151e-01
6.914609739826550694e+00	-1.809926667548135805e-03	9.780019381519368220e-04	9.999978838365944922e-01
6.924616410940626743e+00	-1.826810718138911944e-03	9.200608748743357339e-04	9.999979081231054057e-01
6.934623082054702792e+00	-1.841928885477874455e-03	8.619929974077438634e-04	9.999979321308886115e-01
6.944629753168778841e+00	-1.855288425572127744e-03	8.038497330385121955e-04	9.999979558631429954e-01
6.954636424282854890e+00	-1.866898024590279547e-03	7.456819837196942361e-04	9.999979793230309166e-01
6.964643095396930939e+00	-1.876767774973962279e-03	6.875400882949168901e-04	9.999980025136780970e-01
6.974649766511006987e+00	-1.884909150613302145e-03	6.294737856403933131e-04	9.999980254381742872e-01
6.984656437625083036e+00	-1.891334981118441205e-03	5.715321787462589263e-04	9.999980480995739329e-01
6.994663108739159085e+00	-1.896059425219628891e-03	5.137636997573614105e-04	9.999980705008970627e-01
7.004669779853235134e+00	-1.899097943328768813e-03	4.562160759925778012e-04	9.999980926451279561e-01
7.014676450967311183e+00	-1.900467269295670917e-03	3.989362969606742755e-04	9.999981145352171419e-01
7.024683122081387232e+00	-1.900185381392544915e-03	3.419705823896548196e-04	9.999981361740816199e-01
7.034689793195463281e+00	-1.898271472560567052e-03	2.853643512854814714e-04	9.999981575646045284e-01
7.044696464309539330e+00	-1.894745919952593250e-03	2.291621920349802696e-04	9.999981787096356989e-01
7.054703135423615379e+00	-1.889630253806312988e-03	1.734078335666785879e-04	9.999981996119929883e-01
7.064709806537691428e+00	-1.882947125682303373e-03	1.181441175822491122e-04	9.999982202744610582e-01
7.074716477651767477e+00	-1.874720276101619724e-03	6.341297187017278100e-05	9.999982406997931506e-01
7.084723148765843526e+00	-1.864974501617654677e-03	9.255384712164740243e-06	9.999982608907109771e-01
7.094729819879919575e+00	-1.853735621357098821e-03	-4.428861960815174656e-05	9.999982808499043863e-01
7.104736490993995623e+00	-1.841030443064893378e-03	-9.718000418589693744e-05	9.999983005800333613e-01
7.114743162108071672e+00	-1.826886728688080583e-03	-1.493807417575375906e-04	9.999983200837263553e-01
7.124749833222147721e+00	-1.811333159533471543e-03	-2.008538358391138198e-04	9.999983393635820672e-01
7.134756504336223770e+00	-1.794399301033999068e-03	-2.515633407348028981e-04	9.999983584221696642e-01
7.144763175450299819e+00	-1.776115567158570744e-03	-3.014743804115651844e-04	9.999983772620284483e-01
7.154769846564375868e+00	-1.756513184500145108e-03	-3.505531662366431333e-04	9.999983958856686339e-01
7.164776517678451917e+00	-1.735624156076623478e-03	-3.987670135756990085e-04	9.999984142955717914e-01
7.174783188792527966e+00	-1.713481224879008415e-03	-4.460843572503832679e-04	9.999984324941907365e-01
7.184789859906604015e+00	-1.690117837201100424e-03	-4.924747658551215232e-04	9.999984504839503074e-01
7.194796531020680064e+00	-1.665568105784795069e-03	-5.379089549338903452e-04	9.999984682672474756e-01
7.204803202134756113e+00	-1.639866772814814987e-03	-5.823587990187275350e-04	9.999984858464521231e-01
7.214809873248832162e+00	-1.613049172796449321e-03	-6.257973425326778796e-04	9.999985032239060434e-01
7.224816544362908211e+00	-1.585151195349593410e-03	-6.681988095608265262e-04	9.999985204019247176e-01
7.234823215476984259e+00	-1.556209247952064717e-03	-7.095386124939997551e-04	9.999985373827974255e-01
7.244829886591060308e+00	-1.526260218664838176e-03	-7.497933595506323318e-04	9.999985541687863577e-01
7.254836557705136357e+00	-1.495341438871492174e-03	-7.889408611832054953e-04	9.999985707621281694e-01
7.264843228819212406e+00	-1.463490646063763485e-03	-8.269601353765413136e-04	9.999985871650336478e-01
7.274849899933288455e+00	-1.430745946704708310e-03	-8.638314118461122440e-04	9.999986033796887108e-01
7.284856571047364504e+00	-1.397145779200538321e-03	-8.995361351453770278e-04	9.999986194082537416e-01
7.294863242161440553e+00	-1.362728877011752399e-03	-9.340569666919891012e-04	9.999986352528642541e-01
7.304869913275516602e+00	-1.327534231933707705e-03	-9.673777857235439041e-04	9.999986509156314485e-01
7.314876584389592651e+00	-1.291601057576289733e-03	-9.994836891943231511e-04	9.999986663986423219e-01
7.324883255503668700e+00	-1.254968753071819066e-03	-1.030360990625283539e-03	9.999986817039598908e-01
7.334889926617744749e+00	-1.217676867039816030e-03	-1.059997217920289692e-03	9.999986968336236348e-01
7.344896597731820798e+00	-1.179765061836676992e-03	-1.088381110162335227e-03	9.999987117896493860e-01
7.354903268845896847e+00	-1.141273078117767186e-03	-1.115502613404216730e-03	9.999987265740295506e-01
7.364909939959972895e+00	-1.102240699738838261e-03	-1.141352875468823512e-03	9.999987411887344413e-01
7.374916611074048944e+00	-1.062707719023078465e-03	-1.165924239774879679e-03	9.999987556357113894e-01
7.384923282188124993e+00	-1.022713902419494130e-03	-1.189210238204642216e-03	9.999987699168849664e-01
7.394929953302201042e+00	-9.822989565776850569e-04	-1.211205583030687235e-03	9.999987840341584278e-01
7.404936624416277091e+00	-9.415024948634259389e-04	-1.231906157919525390e-03	9.999987979894127132e-01
7.414943295530353140e+00	-9.003640043388158338e-04	-1.251309008030390083e-03	9.999988117845072244e-01
7.424949966644429189e+00	-8.589228132300774903e-04	-1.269412329228099788e-03	9.999988254212799355e-01
7.434956637758505238e+00	-8.172180589054078761e-04	-1.286215456429446380e-03	9.999988389015478374e-01
7.444963308872581287e+00	-7.752886563845832503e-04	-1.301718851103081560e-03	9.999988522271072711e-01
7.454969979986657336e+00	-7.331732674013147905e-04	-1.315924087943375455e-03	9.999988653997338162e-01
7.464976651100733385e+00	-6.909102700386385689e-04	-1.328833840739192858e-03	9.999988784211822912e-01
7.474983322214809434e+00	-6.485377289568925981e-04	-1.340451867458992107e-03	9.999988912931880858e-01
7.484989993328885483e+00	-6.060933662330997675e-04	-1.350782994574070695e-03	9.999989040174659394e-01
7.494996664442961531e+00	-5.636145328298387781e-04	-1.359833100642197229e-03	9.999989165957116066e-01
7.505003335557037580e+00	-5.211381807109279757e-04	-1.367609099174242051e-03	9.999989290296007471e-01
7.515010006671113629e+00	-4.787008356204988831e-04	-1.374118920806782730e-03	9.999989413207903688e-01
7.525016677785189678e+00	-4.363385705412686170e-04	-1.379371494803987609e-03	9.999989534709179395e-01
7.535023348899265727e+00	-3.940869798470607831e-04	-1.383376729912399149e-03	9.999989654816026086e-01
7.545030020013341776e+00	-3.519811541638482623e-04	-1.386145494592514816e-03	9.999989773544446514e-01
7.555036691127417825e+00	-3.100556559528224398e-04	-1.387689596651334352e-03	9.999989890910259138e-01
7.565043362241493874e+00	-2.683444958282143740e-04	-1.388021762300272084e-03	9.999990006929101449e-01
7.575050033355569923e+00	-2.268811096218158413e-04	-1.387155614663055639e-03	9.999990121616435523e-01
7.585056704469645972e+00	-1.856983362053684055e-04	-1.385105651758413922e-03	9.999990234987539139e-01
7.595063375583722021e+00	-1.448283960812091480e-04	-1.381887223982536340e-03	9.999990347057521323e-01
7.605070046697798070e+00	-1.043028707507793741e-04	-1.377516511116415755e-03	9.999990457841312352e-01
7.615076717811874119e+00	-6.415268286982504938e-05	-1.372010498883319317e-03	9.999990567353672644e-01
7.625083388925950167e+00	-2.440807719833786515e-05	-1.365386955081723678e-03	9.999990675609197188e-01
7.635090060040026216e+00	1.490139764748971443e-05	-1.357664405319122846e-03	9.999990782622305563e-01
7.645096731154102265e+00	5.374690663479582013e-05	-1.348862108372179004e-03	9.999990888407261913e-01
7.655103402268178314e+00	9.210034493933808161e-05	-1.339000031198701954e-03	9.999990992978158300e-01
7.665110073382254363e+00	1.299343537515772456e-04	-1.328098823626962851e-03	9.999991096348929132e-01
7.675116744496330412e+00	1.672223352593549923e-04	-1.316179792747823986e-03	9.999991198533345615e-01
7.685123415610407349e+00	2.039384668037220040e-04	-1.303264877035134562e-03	9.999991299545025747e-01
7.695130086724483398e+00	2.400577142052234272e-04	-1.289376620219780979e-03	9.999991399397426539e-01
7.705136757838559447e+00	2.755558442586940153e-04	-1.274538144942704947e-03	9.999991498103855125e-01
7.715143428952635496e+00	3.104094363953524604e-04	-1.258773126212095602e-03	9.999991595677460987e-01
7.725150100066711545e+00	3.445958935117160080e-04	-1.242105764689850579e-03	9.999991692131245946e-01
7.735156771180787594e+00	3.780934519655776752e-04	-1.224560759832251126e-03	9.999991787478064165e-01
7.745163442294863643e+00	4.108811907400030956e-04	-1.206163282909637454e-03	9.999991881730616594e-01
7.755170113408939692e+00	4.429390397770098606e-04	-1.186938949929697631e-03	9.999991974901460967e-01
7.765176784523015741e+00	4.742477874832856806e-04	-1.166913794488772405e-03	9.999992067003016238e-01
7.775183455637091789e+00	5.047890874109884490e-04	-1.146114240575366646e-03	9.999992158047550372e-01
7.785190126751167838e+00	5.345454641173477293e-04	-1.124567075349824398e-03	9.999992248047195886e-01
7.795196797865243887e+00	5.635003182074467022e-04	-1.102299421923860594e-03	9.999992337013943189e-01
