 t	x0	y0	z0	n
6.893787575150300384e+00	5.072195716545639943e-01	-4.069630885972684298e-01	7.596771357951562775e-01	0.000000000000000000e+00
6.903807615230460826e+00	5.019574906835670980e-01	-4.132968748129986492e-01	7.597528353461178163e-01	0.000000000000000000e+00
6.913827655310621267e+00	4.966160159708396526e-01	-4.195630301244426819e-01	7.598285309423742362e-01	0.000000000000000000e+00
6.923847695390781709e+00	4.911960119804058555e-01	-4.257605551558805712e-01	7.599042225753855906e-01	0.000000000000000000e+00
6.933867735470941263e+00	4.856983558122516254e-01	-4.318884615245339176e-01	7.599799102366107117e-01	0.000000000000000000e+00
6.943887775551101704e+00	4.801239370632250925e-01	-4.379457720010720978e-01	7.600555939175063225e-01	0.000000000000000000e+00
6.953907815631262146e+00	4.744736576858888943e-01	-4.439315206683679405e-01	7.601312736095287015e-01	0.000000000000000000e+00
6.963927855711422588e+00	4.687484318453453147e-01	-4.498447530784742132e-01	7.602069493041326842e-01	0.000000000000000000e+00
6.973947895791583029e+00	4.629491857740576366e-01	-4.556845264077973301e-01	7.602826209927716627e-01	0.000000000000000000e+00
6.983967935871743471e+00	4.570768576246905246e-01	-4.614499096104419107e-01	7.603582886668978080e-01	0.000000000000000000e+00
6.993987975951903913e+00	4.511323973209910299e-01	-4.671399835696994907e-01	7.604339523179617366e-01	0.000000000000000000e+00
7.004008016032063466e+00	4.451167664067353091e-01	-4.727538412476586238e-01	7.605096119374135100e-01	0.000000000000000000e+00
7.014028056112223908e+00	4.390309378927623740e-01	-4.782905878329086202e-01	7.605852675167013022e-01	0.000000000000000000e+00
7.024048096192384349e+00	4.328758961021214602e-01	-4.837493408863153266e-01	7.606609190472723991e-01	0.000000000000000000e+00
7.034068136272544791e+00	4.266526365133548881e-01	-4.891292304848423034e-01	7.607365665205723104e-01	0.000000000000000000e+00
7.044088176352705233e+00	4.203621656019427277e-01	-4.944293993633951945e-01	7.608122099280458794e-01	0.000000000000000000e+00
7.054108216432865675e+00	4.140055006799326920e-01	-4.996490030546643091e-01	7.608878492611366173e-01	0.000000000000000000e+00
7.064128256513026116e+00	4.075836697337813508e-01	-5.047872100269427120e-01	7.609634845112867030e-01	0.000000000000000000e+00
7.074148296593185670e+00	4.010977112604319217e-01	-5.098432018198968407e-01	7.610391156699367610e-01	0.000000000000000000e+00
7.084168336673346111e+00	3.945486741016543397e-01	-5.148161731782671113e-01	7.611147427285265277e-01	0.000000000000000000e+00
7.094188376753506553e+00	3.879376172766738629e-01	-5.197053321834755879e-01	7.611903656784946293e-01	0.000000000000000000e+00
7.104208416833666995e+00	3.812656098131136928e-01	-5.245099003831185103e-01	7.612659845112782486e-01	0.000000000000000000e+00
7.114228456913827436e+00	3.745337305762796998e-01	-5.292291129183237519e-01	7.613415992183132364e-01	0.000000000000000000e+00
7.124248496993987878e+00	3.677430680968130083e-01	-5.338622186489488941e-01	7.614172097910347770e-01	0.000000000000000000e+00
7.134268537074148320e+00	3.608947203967378670e-01	-5.384084802766011535e-01	7.614928162208760565e-01	0.000000000000000000e+00
7.144288577154308761e+00	3.539897948139330008e-01	-5.428671744654584019e-01	7.615684184992699279e-01	0.000000000000000000e+00
7.154308617234468315e+00	3.470294078250527048e-01	-5.472375919608687411e-01	7.616440166176471349e-01	0.000000000000000000e+00
7.164328657314628757e+00	3.400146848669275412e-01	-5.515190377057118676e-01	7.617196105674381990e-01	0.000000000000000000e+00
7.174348697394789198e+00	3.329467601564709001e-01	-5.557108309544990243e-01	7.617952003400715322e-01	0.000000000000000000e+00
7.184368737474949640e+00	3.258267765091221735e-01	-5.598123053851962183e-01	7.618707859269749916e-01	0.000000000000000000e+00
7.194388777555110082e+00	3.186558851558528027e-01	-5.638228092087474996e-01	7.619463673195748799e-01	0.000000000000000000e+00
7.204408817635270523e+00	3.114352455587664492e-01	-5.677417052762827598e-01	7.620219445092965005e-01	0.000000000000000000e+00
7.214428857715430965e+00	3.041660252253213237e-01	-5.715683711839916192e-01	7.620975174875641578e-01	0.000000000000000000e+00
7.224448897795590518e+00	2.968493995212041492e-01	-5.753021993756428643e-01	7.621730862458006017e-01	0.000000000000000000e+00
7.234468937875750960e+00	2.894865514818862340e-01	-5.789425972427364453e-01	7.622486507754278051e-01	0.000000000000000000e+00
7.244488977955911402e+00	2.820786716228906865e-01	-5.824889872222657194e-01	7.623242110678661865e-01	0.000000000000000000e+00
7.254509018036071843e+00	2.746269577488020808e-01	-5.859408068920783919e-01	7.623997671145353872e-01	0.000000000000000000e+00
7.264529058116232285e+00	2.671326147610474933e-01	-5.892975090638153945e-01	7.624753189068537162e-01	0.000000000000000000e+00
7.274549098196392727e+00	2.595968544644809972e-01	-5.925585618734146021e-01	7.625508664362382616e-01	0.000000000000000000e+00
7.284569138276553169e+00	2.520208953728013679e-01	-5.957234488691629526e-01	7.626264096941051118e-01	0.000000000000000000e+00
7.294589178356712722e+00	2.444059625128346958e-01	-5.987916690972813205e-01	7.627019486718694674e-01	0.000000000000000000e+00
7.304609218436873164e+00	2.367532872277124389e-01	-6.017627371850273743e-01	7.627774833609446414e-01	0.000000000000000000e+00
7.314629258517033605e+00	2.290641069789774997e-01	-6.046361834213035413e-01	7.628530137527435029e-01	0.000000000000000000e+00
7.324649298597194047e+00	2.213396651476484678e-01	-6.074115538347540921e-01	7.629285398386774775e-01	0.000000000000000000e+00
7.334669338677354489e+00	2.135812108342749205e-01	-6.100884102693383548e-01	7.630040616101572137e-01	0.000000000000000000e+00
7.344689378757514930e+00	2.057899986580152552e-01	-6.126663304573677360e-01	7.630795790585919169e-01	0.000000000000000000e+00
7.354709418837675372e+00	1.979672885547693606e-01	-6.151449080899926702e-01	7.631550921753895711e-01	0.000000000000000000e+00
7.364729458917835814e+00	1.901143455743985466e-01	-6.175237528851276192e-01	7.632306009519574941e-01	0.000000000000000000e+00
7.374749498997995367e+00	1.822324396770648447e-01	-6.198024906528022404e-01	7.633061053797015605e-01	0.000000000000000000e+00
7.384769539078155809e+00	1.743228455287227363e-01	-6.219807633579264028e-01	7.633816054500266457e-01	0.000000000000000000e+00
7.394789579158316251e+00	1.663868422957958115e-01	-6.240582291804595005e-01	7.634571011543368479e-01	0.000000000000000000e+00
7.404809619238476692e+00	1.584257134390713584e-01	-6.260345625729706320e-01	7.635325924840344891e-01	0.000000000000000000e+00
7.414829659318637134e+00	1.504407465068463567e-01	-6.279094543155830932e-01	7.636080794305214470e-01	0.000000000000000000e+00
7.424849699398797576e+00	1.424332329273573783e-01	-6.296826115682893077e-01	7.636835619851982671e-01	0.000000000000000000e+00
7.434869739478958017e+00	1.344044678005282545e-01	-6.313537579206296435e-01	7.637590401394644957e-01	0.000000000000000000e+00
7.444889779559117571e+00	1.263557496890689580e-01	-6.329226334387241248e-01	7.638345138847181248e-01	0.000000000000000000e+00
7.454909819639278012e+00	1.182883804089593371e-01	-6.343889947096510440e-01	7.639099832123571465e-01	0.000000000000000000e+00
7.464929859719438454e+00	1.102036648193508162e-01	-6.357526148831593726e-01	7.639854481137773323e-01	0.000000000000000000e+00
7.474949899799598896e+00	1.021029106119211716e-01	-6.370132837107140844e-01	7.640609085803744538e-01	0.000000000000000000e+00
7.484969939879759337e+00	9.398742809971478984e-02	-6.381708075818599557e-01	7.641363646035423951e-01	0.000000000000000000e+00
7.494989979959919779e+00	8.585853000550366931e-02	-6.392250095579020686e-01	7.642118161746741523e-01	0.000000000000000000e+00
7.505010020040080221e+00	7.771753124970283422e-02	-6.401757294028950218e-01	7.642872632851621661e-01	0.000000000000000000e+00
7.515030060120239774e+00	6.956574873787410573e-02	-6.410228236119325240e-01	7.643627059263974344e-01	0.000000000000000000e+00
7.525050100200400216e+00	6.140450114785309110e-02	-6.417661654367357027e-01	7.644381440897698443e-01	0.000000000000000000e+00
7.535070140280560658e+00	5.323510871653343995e-02	-6.424056449085320253e-01	7.645135777666687282e-01	0.000000000000000000e+00
7.545090180360721099e+00	4.505889302634284721e-02	-6.429411688582209461e-01	7.645890069484817531e-01	0.000000000000000000e+00
7.555110220440881541e+00	3.687717679144551092e-02	-6.433726609338226154e-01	7.646644316265960306e-01	0.000000000000000000e+00
7.565130260521041983e+00	2.869128364370539253e-02	-6.437000616152047661e-01	7.647398517923974515e-01	0.000000000000000000e+00
7.575150300601202424e+00	2.050253791844510246e-02	-6.439233282260847790e-01	7.648152674372711290e-01	0.000000000000000000e+00
7.585170340681362866e+00	1.231226444003504991e-02	-6.440424349433041540e-01	7.648906785526009555e-01	0.000000000000000000e+00
7.595190380761522420e+00	4.121788307347597387e-03	-6.440573728033729406e-01	7.649660851297700459e-01	0.000000000000000000e+00
7.605210420841682861e+00	-4.067565320889003286e-03	-6.439681497062808013e-01	7.650414871601599609e-01	0.000000000000000000e+00
7.615230460921843303e+00	-1.225447144080206441e-02	-6.437747904165755930e-01	7.651168846351521502e-01	0.000000000000000000e+00
7.625250501002003745e+00	-2.043760541811647305e-02	-6.434773365617046936e-01	7.651922775461262871e-01	0.000000000000000000e+00
7.635270541082164186e+00	-2.861564320289240737e-02	-6.430758466276221830e-01	7.652676658844616009e-01	0.000000000000000000e+00
7.645290581162324628e+00	-3.678726154422381350e-02	-6.425703959516579911e-01	7.653430496415357664e-01	0.000000000000000000e+00
7.655310621242485070e+00	-4.495113820486287826e-02	-6.419610767126525674e-01	7.654184288087262367e-01	0.000000000000000000e+00
7.665330661322644623e+00	-5.310595217573542415e-02	-6.412479979183539625e-01	7.654938033774089101e-01	0.000000000000000000e+00
7.675350701402805065e+00	-6.125038389031252362e-02	-6.404312853900816505e-01	7.655691733389590192e-01	0.000000000000000000e+00
7.685370741482965506e+00	-6.938311543880325283e-02	-6.395110817446566509e-01	7.656445386847506862e-01	0.000000000000000000e+00
7.695390781563125948e+00	-7.750283078213383858e-02	-6.384875463736002787e-01	7.657198994061571451e-01	0.000000000000000000e+00
7.705410821643286390e+00	-8.560821596567834424e-02	-6.373608554196041887e-01	7.657952554945507417e-01	0.000000000000000000e+00
7.715430861723446831e+00	-9.369795933270581856e-02	-6.361312017502736005e-01	7.658706069413027118e-01	0.000000000000000000e+00
7.725450901803607273e+00	-1.017707517375095599e-01	-6.347987949291488130e-01	7.659459537377834026e-01	0.000000000000000000e+00
7.735470941883766827e+00	-1.098252867581832187e-01	-6.333638611840064492e-01	7.660212958753623846e-01	0.000000000000000000e+00
7.745490981963927268e+00	-1.178602609090092651e-01	-6.318266433724456510e-01	7.660966333454082289e-01	0.000000000000000000e+00
7.755511022044087710e+00	-1.258743738524251421e-01	-6.301874009447642200e-01	7.661719661392882852e-01	0.000000000000000000e+00
7.765531062124248152e+00	-1.338663286105325756e-01	-6.284464099041298102e-01	7.662472942483696814e-01	0.000000000000000000e+00
7.775551102204408593e+00	-1.418348317761147503e-01	-6.266039627640485055e-01	7.663226176640176579e-01	0.000000000000000000e+00
7.785571142284569035e+00	-1.497785937231281006e-01	-6.246603685031427711e-01	7.663979363775973441e-01	0.000000000000000000e+00
7.795591182364729477e+00	-1.576963288166331467e-01	-6.226159525172393350e-01	7.664732503804729813e-01	0.000000000000000000e+00
7.805611222444889030e+00	-1.655867556221302661e-01	-6.204710565687758805e-01	7.665485596640071453e-01	0.000000000000000000e+00
7.815631262525049472e+00	-1.734485971142666894e-01	-6.182260387335356544e-01	7.666238642195621900e-01	0.000000000000000000e+00
7.825651302605209914e+00	-1.812805808848795830e-01	-6.158812733447144305e-01	7.666991640384992479e-01	0.000000000000000000e+00
7.835671342685370355e+00	-1.890814393503421065e-01	-6.134371509343301554e-01	7.667744591121788966e-01	0.000000000000000000e+00
7.845691382765530797e+00	-1.968499099581773881e-01	-6.108940781719827129e-01	7.668497494319606034e-01	0.000000000000000000e+00
7.855711422845691239e+00	-2.045847353929072243e-01	-6.082524778009736899e-01	7.669250349892028362e-01	0.000000000000000000e+00
7.865731462925851680e+00	-2.122846637811016401e-01	-6.055127885717945802e-01	7.670003157752636191e-01	0.000000000000000000e+00
7.875751503006012122e+00	-2.199484488955950612e-01	-6.026754651729938628e-01	7.670755917814993108e-01	0.000000000000000000e+00
7.885771543086171675e+00	-2.275748503588364557e-01	-5.997409781594335021e-01	7.671508629992663808e-01	0.000000000000000000e+00
7.895791583166332117e+00	-2.351626338453389198e-01	-5.967098138779448613e-01	7.672261294199198556e-01	0.000000000000000000e+00
7.905811623246492559e+00	-2.427105712831960083e-01	-5.935824743903953538e-01	7.673013910348138733e-01	0.000000000000000000e+00
7.915831663326653000e+00	-2.502174410546320060e-01	-5.903594773941778229e-01	7.673766478353020171e-01	0.000000000000000000e+00
7.925851703406813442e+00	-2.576820281955518044e-01	-5.870413561401341962e-01	7.674518998127368707e-01	0.000000000000000000e+00
7.935871743486973884e+00	-2.651031245940590475e-01	-5.836286593479264040e-01	7.675271469584701300e-01	0.000000000000000000e+00
7.945891783567134325e+00	-2.724795291879085757e-01	-5.801219511188664413e-01	7.676023892638527135e-01	0.000000000000000000e+00
7.955911823647293879e+00	-2.798100481608612466e-01	-5.765218108462197844e-01	7.676776267202348736e-01	0.000000000000000000e+00
7.965931863727454321e+00	-2.870934951379083833e-01	-5.728288331229952624e-01	7.677528593189655304e-01	0.000000000000000000e+00
7.975951903807614762e+00	-2.943286913793339288e-01	-5.690436276472362609e-01	7.678280870513936041e-01	0.000000000000000000e+00
7.985971943887775204e+00	-3.015144659735815025e-01	-5.651668191248258033e-01	7.679033099088663494e-01	0.000000000000000000e+00
7.995991983967935646e+00	-3.086496560288960467e-01	-5.611990471698237171e-01	7.679785278827305772e-01	0.000000000000000000e+00
8.006012024048095199e+00	-3.157331068637057037e-01	-5.571409662023478759e-01	7.680537409643325431e-01	0.000000000000000000e+00
8.016032064128255641e+00	-3.227636721957153343e-01	-5.529932453440171702e-01	7.681289491450172813e-01	0.000000000000000000e+00
8.026052104208416083e+00	-3.297402143296782606e-01	-5.487565683109720815e-01	7.682041524161291601e-01	0.000000000000000000e+00
8.036072144288576524e+00	-3.366616043438158123e-01	-5.444316333044891820e-01	7.682793507690116597e-01	0.000000000000000000e+00
8.046092184368736966e+00	-3.435267222748542570e-01	-5.400191528992066559e-01	7.683545441950080379e-01	0.000000000000000000e+00
8.056112224448897408e+00	-3.503344573016469177e-01	-5.355198539289772741e-01	7.684297326854597765e-01	0.000000000000000000e+00
8.066132264529057849e+00	-3.570837079273532222e-01	-5.309344773703693621e-01	7.685049162317086902e-01	0.000000000000000000e+00
8.076152304609218291e+00	-3.637733821601414896e-01	-5.262637782238294148e-01	7.685800948250947062e-01	0.000000000000000000e+00
8.086172344689378733e+00	-3.704023976923889183e-01	-5.215085253925300091e-01	7.686552684569579741e-01	0.000000000000000000e+00
8.096192384769539174e+00	-3.769696820783453028e-01	-5.166695015589173323e-01	7.687304371186371998e-01	0.000000000000000000e+00
8.106212424849699616e+00	-3.834741729102338903e-01	-5.117475030589808682e-01	7.688056008014707565e-01	0.000000000000000000e+00
8.116232464929860058e+00	-3.899148179927579561e-01	-5.067433397542633333e-01	7.688807594967957959e-01	0.000000000000000000e+00
8.126252505010020499e+00	-3.962905755159856769e-01	-5.016578349016314053e-01	7.689559131959492477e-01	0.000000000000000000e+00
8.136272545090179165e+00	-4.026004142265827701e-01	-4.964918250208278927e-01	7.690310618902670425e-01	0.000000000000000000e+00
8.146292585170339606e+00	-4.088433135973654209e-01	-4.912461597598251073e-01	7.691062055710840006e-01	0.000000000000000000e+00
8.156312625250500048e+00	-4.150182639951455199e-01	-4.859217017580026998e-01	7.691813442297349424e-01	0.000000000000000000e+00
8.166332665330660490e+00	-4.211242668468386796e-01	-4.805193265071693309e-01	7.692564778575537998e-01	0.000000000000000000e+00
8.176352705410820931e+00	-4.271603348038079395e-01	-4.750399222104506602e-01	7.693316064458728398e-01	0.000000000000000000e+00
8.186372745490981373e+00	-4.331254919044175145e-01	-4.694843896390680227e-01	7.694067299860251063e-01	0.000000000000000000e+00
8.196392785571141815e+00	-4.390187737347648889e-01	-4.638536419870263883e-01	7.694818484693417560e-01	0.000000000000000000e+00
8.206412825651302256e+00	-4.448392275875694413e-01	-4.581486047237388615e-01	7.695569618871536122e-01	0.000000000000000000e+00
8.216432865731462698e+00	-4.505859126191872899e-01	-4.523702154446079815e-01	7.696320702307908324e-01	0.000000000000000000e+00
8.226452905811623140e+00	-4.562579000047276567e-01	-4.465194237195892479e-01	7.697071734915830188e-01	0.000000000000000000e+00
8.236472945891783581e+00	-4.618542730912434946e-01	-4.405971909397594644e-01	7.697822716608586635e-01	0.000000000000000000e+00
8.246492985971944023e+00	-4.673741275489728397e-01	-4.346044901619163792e-01	7.698573647299461475e-01	0.000000000000000000e+00
8.256513026052104465e+00	-4.728165715206019692e-01	-4.285423059512314392e-01	7.699324526901724086e-01	0.000000000000000000e+00
8.266533066132264906e+00	-4.781807257685293799e-01	-4.224116342219838005e-01	7.700075355328644955e-01	0.000000000000000000e+00
8.276553106212425348e+00	-4.834657238201013896e-01	-4.162134820763983001e-01	7.700826132493480136e-01	0.000000000000000000e+00
8.286573146292584013e+00	-4.886707121107987661e-01	-4.099488676416151445e-01	7.701576858309486795e-01	0.000000000000000000e+00
8.296593186372744455e+00	-4.937948501253472400e-01	-4.036188199048151848e-01	7.702327532689908773e-01	0.000000000000000000e+00
8.306613226452904897e+00	-4.988373105367296945e-01	-3.972243785465294774e-01	7.703078155547987693e-01	0.000000000000000000e+00
8.316633266533065338e+00	-5.037972793430762763e-01	-3.907665937721577776e-01	7.703828726796955184e-01	0.000000000000000000e+00
8.326653306613225780e+00	-5.086739560024085005e-01	-3.842465261417242206e-01	7.704579246350037325e-01	0.000000000000000000e+00
8.336673346693386222e+00	-5.134665535652152002e-01	-3.776652463978964480e-01	7.705329714120455753e-01	0.000000000000000000e+00
8.346693386773546663e+00	-5.181742988048376741e-01	-3.710238352922960448e-01	7.706080130021424335e-01	0.000000000000000000e+00
8.356713426853707105e+00	-5.227964323456415485e-01	-3.643233834101289315e-01	7.706830493966150275e-01	0.000000000000000000e+00
8.366733466933867547e+00	-5.273322087889543708e-01	-3.575649909931623571e-01	7.707580805867834117e-01	0.000000000000000000e+00
8.376753507014027988e+00	-5.317808968367458977e-01	-3.507497677610781350e-01	7.708331065639670854e-01	0.000000000000000000e+00
8.386773547094188430e+00	-5.361417794130318715e-01	-3.438788327312297111e-01	7.709081273194847705e-01	0.000000000000000000e+00
8.396793587174348872e+00	-5.404141537829794117e-01	-3.369533140368334290e-01	7.709831428446547452e-01	0.000000000000000000e+00
8.406813627254509314e+00	-5.445973316696938182e-01	-3.299743487436219147e-01	7.710581531307948433e-01	0.000000000000000000e+00
8.416833667334669755e+00	-5.486906393686663552e-01	-3.229430826649893338e-01	7.711331581692215664e-01	0.000000000000000000e+00
8.426853707414830197e+00	-5.526934178598658098e-01	-3.158606701756593860e-01	7.712081579512518603e-01	0.000000000000000000e+00
8.436873747494988862e+00	-5.566050229174497321e-01	-3.087282740239039591e-01	7.712831524682010054e-01	0.000000000000000000e+00
8.446893787575149304e+00	-5.604248252170827005e-01	-3.015470651423451942e-01	7.713581417113848371e-01	0.000000000000000000e+00
8.456913827655309746e+00	-5.641522104408367433e-01	-2.943182224573688832e-01	7.714331256721170815e-01	0.000000000000000000e+00
8.466933867735470187e+00	-5.677865793796625926e-01	-2.870429326971828399e-01	7.715081043417125750e-01	0.000000000000000000e+00
8.476953907815630629e+00	-5.713273480334062349e-01	-2.797223901985479433e-01	7.715830777114841554e-01	0.000000000000000000e+00
8.486973947895791071e+00	-5.747739477083622095e-01	-2.723577967122162158e-01	7.716580457727448827e-01	0.000000000000000000e+00
8.496993987975951512e+00	-5.781258251123382319e-01	-2.649503612071053560e-01	7.717330085168073728e-01	0.000000000000000000e+00
8.507014028056111954e+00	-5.813824424472208152e-01	-2.575012996732416459e-01	7.718079659349827981e-01	0.000000000000000000e+00
8.517034068136272396e+00	-5.845432774990237945e-01	-2.500118349235045390e-01	7.718829180185825534e-01	0.000000000000000000e+00
8.527054108216432837e+00	-5.876078237254027670e-01	-2.424831963942029600e-01	7.719578647589169229e-01	0.000000000000000000e+00
8.537074148296593279e+00	-5.905755903406219032e-01	-2.349166199445174297e-01	7.720328061472965242e-01	0.000000000000000000e+00
8.547094188376753721e+00	-5.934461023979573646e-01	-2.273133476548391541e-01	7.721077421750303094e-01	0.000000000000000000e+00
8.557114228456914162e+00	-5.962189008695237824e-01	-2.196746276240399420e-01	7.721826728334276746e-01	0.000000000000000000e+00
8.567134268537074604e+00	-5.988935427235075881e-01	-2.120017137657048412e-01	7.722575981137966838e-01	0.000000000000000000e+00
8.577154308617233269e+00	-6.014696009987972047e-01	-2.042958656033614928e-01	7.723325180074454011e-01	0.000000000000000000e+00
8.587174348697393711e+00	-6.039466648769927781e-01	-1.965583480647387360e-01	7.724074325056808910e-01	0.000000000000000000e+00
8.597194388777554153e+00	-6.063243397517864564e-01	-1.887904312750883495e-01	7.724823415998105514e-01	0.000000000000000000e+00
8.607214428857714594e+00	-6.086022472956967855e-01	-1.809933903496031837e-01	7.725572452811402258e-01	0.000000000000000000e+00
8.617234468937875036e+00	-6.107800255241502274e-01	-1.731685051849662371e-01	7.726321435409757576e-01	0.000000000000000000e+00
8.627254509018035478e+00	-6.128573288568937016e-01	-1.653170602500634301e-01	7.727070363706224354e-01	0.000000000000000000e+00
8.637274549098195919e+00	-6.148338281767297131e-01	-1.574403443758952137e-01	7.727819237613849923e-01	0.000000000000000000e+00
8.647294589178356361e+00	-6.167092108855636301e-01	-1.495396505447208479e-01	7.728568057045680506e-01	0.000000000000000000e+00
8.657314629258516803e+00	-6.184831809577497896e-01	-1.416162756784693222e-01	7.729316821914749003e-01	0.000000000000000000e+00
8.667334669338677244e+00	-6.201554589907317672e-01	-1.336715204264525003e-01	7.730065532134091644e-01	0.000000000000000000e+00
8.677354709418837686e+00	-6.217257822529629330e-01	-1.257066889524141307e-01	7.730814187616736888e-01	0.000000000000000000e+00
8.687374749498998128e+00	-6.231939047291006339e-01	-1.177230887209498866e-01	7.731562788275706533e-01	0.000000000000000000e+00
8.697394789579158569e+00	-6.245595971624647857e-01	-1.097220302833333411e-01	7.732311334024019045e-01	0.000000000000000000e+00
8.707414829659319011e+00	-6.258226470947547693e-01	-1.017048270627830264e-01	7.733059824774688451e-01	0.000000000000000000e+00
8.717434869739479453e+00	-6.269828589030137511e-01	-9.367279513920540035e-02	7.733808260440725446e-01	0.000000000000000000e+00
8.727454909819638118e+00	-6.280400538338363203e-01	-8.562725303344916050e-02	7.734556640935135174e-01	0.000000000000000000e+00
8.737474949899798560e+00	-6.289940700348111147e-01	-7.756952149110617201e-02	7.735304966170911678e-01	0.000000000000000000e+00
8.747494989979959001e+00	-6.298447625831942176e-01	-6.950092326589447922e-02	7.736053236061057881e-01	0.000000000000000000e+00
8.757515030060119443e+00	-6.305920035118042222e-01	-6.142278290265870688e-02	7.736801450518563383e-01	0.000000000000000000e+00
8.767535070140279885e+00	-6.312356818321371854e-01	-5.333642652002370393e-02	7.737549609456413346e-01	0.000000000000000000e+00
8.777555110220440326e+00	-6.317757035546951450e-01	-4.524318159273692241e-02	7.738297712787590710e-01	0.000000000000000000e+00
8.787575150300600768e+00	-6.322119917065235351e-01	-3.714437673373530840e-02	7.739045760425073972e-01	0.000000000000000000e+00
8.797595190380761210e+00	-6.325444863459538380e-01	-2.904134147597240215e-02	7.739793752281837191e-01	0.000000000000000000e+00
8.807615230460921651e+00	-6.327731445745491401e-01	-2.093540605404167060e-02	7.740541688270847764e-01	0.000000000000000000e+00
8.817635270541082093e+00	-6.328979405462479280e-01	-1.282790118563180079e-02	7.741289568305074198e-01	0.000000000000000000e+00
8.827655310621242535e+00	-6.329188654737041286e-01	-4.720157852849929565e-03	7.742037392297478338e-01	0.000000000000000000e+00
8.837675350701402976e+00	-6.328359276318228366e-01	3.386492916551134963e-03	7.742785160161015368e-01	0.000000000000000000e+00
8.847695390781563418e+00	-6.326491523584875099e-01	1.149072026800576629e-02	7.743532871808639362e-01	0.000000000000000000e+00
8.857715430861723860e+00	-6.323585820524799672e-01	1.959119373899239833e-02	7.744280527153301064e-01	0.000000000000000000e+00
8.867735470941884302e+00	-6.319642761685909660e-01	2.768658347787833138e-02	7.745028126107945665e-01	0.000000000000000000e+00
8.877755511022042967e+00	-6.314663112099212494e-01	3.577556046271643253e-02	7.745775668585511697e-01	0.000000000000000000e+00
8.887775551102203409e+00	-6.308647807173752842e-01	4.385679671995768025e-02	7.746523154498941022e-01	0.000000000000000000e+00
8.897795591182363850e+00	-6.301597952563449123e-01	5.192896554304329837e-02	7.747270583761166618e-01	0.000000000000000000e+00
8.907815631262524292e+00	-6.293514824005873587e-01	5.999074171084063656e-02	7.748017956285118135e-01	0.000000000000000000e+00
8.917835671342684734e+00	-6.284399867132980377e-01	6.804080170588656939e-02	7.748765271983726333e-01	0.000000000000000000e+00
8.927855711422845175e+00	-6.274254697253787150e-01	7.607782393240228314e-02	7.749512530769907537e-01	0.000000000000000000e+00
8.937875751503005617e+00	-6.263081099109077954e-01	8.410048893404373227e-02	7.750259732556585845e-01	0.000000000000000000e+00
8.947895791583166059e+00	-6.250881026598100743e-01	9.210747961135132278e-02	7.751006877256679806e-01	0.000000000000000000e+00
8.957915831663326500e+00	-6.237656602477343881e-01	1.000974814388630729e-01	7.751753964783096862e-01	0.000000000000000000e+00
8.967935871743486942e+00	-6.223410118031411642e-01	1.080691826818554746e-01	7.752500995048748900e-01	0.000000000000000000e+00
8.977955911823647384e+00	-6.208144032716034211e-01	1.160212746126757510e-01	7.753247967966541143e-01	0.000000000000000000e+00
8.987975951903807825e+00	-6.191860973773283261e-01	1.239524517266300391e-01	7.753994883449378817e-01	0.000000000000000000e+00
8.997995991983968267e+00	-6.174563735819016408e-01	1.318614119573913446e-01	7.754741741410158262e-01	0.000000000000000000e+00
9.008016032064128709e+00	-6.156255280402649355e-01	1.397468568918920351e-01	7.755488541761775823e-01	0.000000000000000000e+00
9.018036072144287374e+00	-6.136938735539281264e-01	1.476074919846647182e-01	7.756235284417126730e-01	0.000000000000000000e+00
9.028056112224447816e+00	-6.116617395214254405e-01	1.554420267715961868e-01	7.756981969289101775e-01	0.000000000000000000e+00
9.038076152304608257e+00	-6.095294718860229111e-01	1.632491750830587507e-01	7.757728596290585088e-01	0.000000000000000000e+00
9.048096192384768699e+00	-6.072974330806837351e-01	1.710276552563839425e-01	7.758475165334463020e-01	0.000000000000000000e+00
9.058116232464929141e+00	-6.049660019703002600e-01	1.787761903476425274e-01	7.759221676333613038e-01	0.000000000000000000e+00
9.068136272545089582e+00	-6.025355737912017062e-01	1.864935083426966789e-01	7.759968129200918163e-01	0.000000000000000000e+00
9.078156312625250024e+00	-6.000065600879443961e-01	1.941783423674876830e-01	7.760714523849251423e-01	0.000000000000000000e+00
9.088176352705410466e+00	-5.973793886473970360e-01	2.018294308975257800e-01	7.761460860191482514e-01	0.000000000000000000e+00
9.098196392785570907e+00	-5.946545034301297106e-01	2.094455179665463129e-01	7.762207138140485574e-01	0.000000000000000000e+00
9.108216432865731349e+00	-5.918323644991152488e-01	2.170253533742971808e-01	7.762953357609125860e-01	0.000000000000000000e+00
9.118236472945891791e+00	-5.889134479457565075e-01	2.245676928934239036e-01	7.763699518510267517e-01	0.000000000000000000e+00
9.128256513026052232e+00	-5.858982458132501181e-01	2.320712984754167985e-01	7.764445620756771360e-01	0.000000000000000000e+00
9.138276553106212674e+00	-5.827872660172965791e-01	2.395349384555866545e-01	7.765191664261500426e-01	0.000000000000000000e+00
9.148296593186373116e+00	-5.795810322641714585e-01	2.469573877570339082e-01	7.765937648937309978e-01	0.000000000000000000e+00
9.158316633266533557e+00	-5.762800839661684771e-01	2.543374280935779552e-01	7.766683574697051951e-01	0.000000000000000000e+00
