t	Mz
5.802320928371348607e+00	9.929694570787599872e+00
5.812324929971989462e+00	9.929887875821002297e+00
5.822328931572629429e+00	9.930080694631953975e+00
5.832332933173269396e+00	9.930273028199879448e+00
5.842336934773909363e+00	9.930464877503540677e+00
5.852340936374550218e+00	9.930656243521024606e+00
5.862344937975190184e+00	9.930847127229732507e+00
5.872348939575830151e+00	9.931037529606378200e+00
5.882352941176471006e+00	9.931227451626977398e+00
5.892356942777110973e+00	9.931416894266837048e+00
5.902360944377750940e+00	9.931605858500560657e+00
5.912364945978391795e+00	9.931794345302028759e+00
5.922368947579031762e+00	9.931982355644397131e+00
5.932372949179671728e+00	9.932169890500091469e+00
5.942376950780312583e+00	9.932356950840798504e+00
5.952380952380952550e+00	9.932543537637457121e+00
5.962384953981592517e+00	9.932729651860253028e+00
5.972388955582233372e+00	9.932915294478618762e+00
5.982392957182873339e+00	9.933100466461215916e+00
5.992396958783513305e+00	9.933285168775935148e+00
6.002400960384154160e+00	9.933469402389892622e+00
6.012404961984794127e+00	9.933653168269412248e+00
6.022408963585434094e+00	9.933836467380029234e+00
6.032412965186074949e+00	9.934019300686484755e+00
6.042416966786714916e+00	9.934201669152708192e+00
6.052420968387354883e+00	9.934383573741826012e+00
6.062424969987995738e+00	9.934565015416140454e+00
6.072428971588635704e+00	9.934745995137134855e+00
6.082432973189275671e+00	9.934926513865461217e+00
6.092436974789916526e+00	9.935106572560940208e+00
6.102440976390556493e+00	9.935286172182543396e+00
6.112444977991196460e+00	9.935465313688400357e+00
6.122448979591837315e+00	9.935643998035789792e+00
6.132452981192477282e+00	9.935822226181119987e+00
6.142456982793117248e+00	9.935999999079943024e+00
6.152460984393758103e+00	9.936177317686937016e+00
6.162464985994398070e+00	9.936354182955902559e+00
6.172468987595038037e+00	9.936530595839759172e+00
6.182472989195678892e+00	9.936706557290531094e+00
6.192476990796318859e+00	9.936882068259356160e+00
6.202480992396958825e+00	9.937057129696468039e+00
6.212484993997599680e+00	9.937231742551194458e+00
6.222488995598239647e+00	9.937405907771953650e+00
6.232492997198879614e+00	9.937579626306247249e+00
6.242496998799520469e+00	9.937752899100651405e+00
6.252501000400160436e+00	9.937925727100818563e+00
6.262505002000800403e+00	9.938098111251463251e+00
6.272509003601441258e+00	9.938270052496367413e+00
6.282513005202081224e+00	9.938441551778362637e+00
6.292517006802721191e+00	9.938612610039339046e+00
6.302521008403361158e+00	9.938783228220225752e+00
6.312525010004002013e+00	9.938953407260996187e+00
6.322529011604641980e+00	9.939123148100659222e+00
6.332533013205281947e+00	9.939292451677248508e+00
6.342537014805922801e+00	9.939461318927831357e+00
6.352541016406562768e+00	9.939629750788489204e+00
6.362545018007202735e+00	9.939797748194321159e+00
6.372549019607843590e+00	9.939965312079436899e+00
6.382553021208483557e+00	9.940132443376947791e+00
6.392557022809123524e+00	9.940299143018970440e+00
6.402561024409764379e+00	9.940465411936616036e+00
6.412565026010404345e+00	9.940631251059985019e+00
6.422569027611044312e+00	9.940796661318163530e+00
6.432573029211685167e+00	9.940961643639223411e+00
6.442577030812325134e+00	9.941126198950206216e+00
6.452581032412965101e+00	9.941290328177133873e+00
6.462585034013605956e+00	9.941454032244990913e+00
6.472589035614245923e+00	9.941617312077724478e+00
6.482593037214885889e+00	9.941780168598242540e+00
6.492597038815526744e+00	9.941942602728405021e+00
6.502601040416166711e+00	9.942104615389027344e+00
6.512605042016806678e+00	9.942266207499860897e+00
6.522609043617447533e+00	9.942427379979605462e+00
6.532613045218087500e+00	9.942588133745893231e+00
6.542617046818727466e+00	9.942748469715294135e+00
6.552621048419368321e+00	9.942908388803298081e+00
6.562625050020008288e+00	9.943067891924327384e+00
6.572629051620648255e+00	9.943226979991717229e+00
6.582633053221289110e+00	9.943385653917724554e+00
6.592637054821929077e+00	9.943543914613513834e+00
6.602641056422569044e+00	9.943701762989155313e+00
6.612645058023209899e+00	9.943859199953630323e+00
6.622649059623849865e+00	9.944016226414813531e+00
6.632653061224489832e+00	9.944172843279474705e+00
6.642657062825130687e+00	9.944329051453280499e+00
6.652661064425770654e+00	9.944484851840782014e+00
6.662665066026410621e+00	9.944640245345414797e+00
6.672669067627051476e+00	9.944795232869497070e+00
6.682673069227691443e+00	9.944949815314219066e+00
6.692677070828331409e+00	9.945103993579646584e+00
6.702681072428972264e+00	9.945257768564717438e+00
6.712685074029612231e+00	9.945411141167230795e+00
6.722689075630252198e+00	9.945564112283847180e+00
6.732693077230893053e+00	9.945716682810090248e+00
6.742697078831533020e+00	9.945868853640334351e+00
6.752701080432172986e+00	9.946020625667806314e+00
6.762705082032812953e+00	9.946171999784585438e+00
6.772709083633453808e+00	9.946322976881585731e+00
6.782713085234093775e+00	9.946473557848571900e+00
6.792717086834733742e+00	9.946623743574141585e+00
6.802721088435374597e+00	9.946773534945727135e+00
6.812725090036014564e+00	9.946922932849595611e+00
6.822729091636654530e+00	9.947071938170834571e+00
6.832733093237295385e+00	9.947220551793364507e+00
6.842737094837935352e+00	9.947368774599922858e+00
6.852741096438575319e+00	9.947516607472067562e+00
6.862745098039216174e+00	9.947664051290168175e+00
6.872749099639856141e+00	9.947811106933411196e+00
6.882753101240496107e+00	9.947957775279789416e+00
6.892757102841136962e+00	9.948104057206103690e+00
6.902761104441776929e+00	9.948249953587955829e+00
6.912765106042416896e+00	9.948395465299746832e+00
6.922769107643057751e+00	9.948540593214680428e+00
6.932773109243697718e+00	9.948685338204750650e+00
6.942777110844337685e+00	9.948829701140741832e+00
6.952781112444978540e+00	9.948973682892228609e+00
6.962785114045618506e+00	9.949117284327575916e+00
6.972789115646258473e+00	9.949260506313924779e+00
6.982793117246899328e+00	9.949403349717201195e+00
6.992797118847539295e+00	9.949545815402107252e+00
7.002801120448179262e+00	9.949687904232121127e+00
7.012805122048820117e+00	9.949829617069493537e+00
7.022809123649460084e+00	9.949970954775244181e+00
7.032813125250100050e+00	9.950111918209161743e+00
7.042817126850740905e+00	9.950252508229798565e+00
7.052821128451380872e+00	9.950392725694467089e+00
7.062825130052020839e+00	9.950532571459245190e+00
7.072829131652661694e+00	9.950672046378965518e+00
7.082833133253301661e+00	9.950811151307213720e+00
7.092837134853941627e+00	9.950949887096331992e+00
7.102841136454582482e+00	9.951088254597408422e+00
7.112845138055222449e+00	9.951226254660284098e+00
7.122849139655862416e+00	9.951363888133540669e+00
7.132853141256503271e+00	9.951501155864509229e+00
7.142857142857143238e+00	9.951638058699256106e+00
7.152861144457783205e+00	9.951774597482593521e+00
7.162865146058424060e+00	9.951910773058063597e+00
7.172869147659064026e+00	9.952046586267945472e+00
7.182873149259703993e+00	9.952182037953255289e+00
7.192877150860344848e+00	9.952317128953735548e+00
7.202881152460984815e+00	9.952451860107856874e+00
7.212885154061624782e+00	9.952586232252819798e+00
7.222889155662264749e+00	9.952720246224547651e+00
7.232893157262905603e+00	9.952853902857683011e+00
7.242897158863545570e+00	9.952987202985596582e+00
7.252901160464185537e+00	9.953120147440371213e+00
7.262905162064826392e+00	9.953252737052810772e+00
7.272909163665466359e+00	9.953384972652433049e+00
7.282913165266106326e+00	9.953516855067466196e+00
7.292917166866747181e+00	9.953648385124854059e+00
7.302921168467387147e+00	9.953779563650250850e+00
7.312925170068027114e+00	9.953910391468010488e+00
7.322929171668667969e+00	9.954040869401206137e+00
7.332933173269307936e+00	9.954170998271603565e+00
7.342937174869947903e+00	9.954300778899678903e+00
7.352941176470588758e+00	9.954430212104606213e+00
7.362945178071228725e+00	9.954559298704261039e+00
7.372949179671868691e+00	9.954688039515215081e+00
7.382953181272509546e+00	9.954816435352739745e+00
7.392957182873149513e+00	9.954944487030797262e+00
7.402961184473789480e+00	9.955072195362047793e+00
7.412965186074430335e+00	9.955199561157840549e+00
7.422969187675070302e+00	9.955326585228219116e+00
7.432973189275710268e+00	9.955453268381910803e+00
7.442977190876351123e+00	9.955579611426333742e+00
7.452981192476991090e+00	9.955705615167596889e+00
7.462985194077631057e+00	9.955831280410485817e+00
7.472989195678271912e+00	9.955956607958475146e+00
7.482993197278911879e+00	9.956081598613723216e+00
7.492997198879551846e+00	9.956206253177066756e+00
7.503001200480192701e+00	9.956330572448022664e+00
7.513005202080832667e+00	9.956454557224789781e+00
7.523009203681472634e+00	9.956578208304241784e+00
7.533013205282113489e+00	9.956701526481928965e+00
7.543017206882753456e+00	9.956824512552078232e+00
7.553021208483393423e+00	9.956947167307591329e+00
7.563025210084034278e+00	9.957069491540041284e+00
7.573029211684674245e+00	9.957191486039674189e+00
7.583033213285314211e+00	9.957313151595407419e+00
7.593037214885955066e+00	9.957434488994829636e+00
7.603041216486595033e+00	9.957555499024195456e+00
7.613045218087235000e+00	9.957676182468429005e+00
7.623049219687875855e+00	9.957796540111123917e+00
7.633053221288515822e+00	9.957916572734536231e+00
7.643057222889155788e+00	9.958036281119593269e+00
7.653061224489796643e+00	9.958155666045877652e+00
7.663065226090436610e+00	9.958274728291645062e+00
7.673069227691076577e+00	9.958393468633806478e+00
7.683073229291716544e+00	9.958511887847940613e+00
7.693077230892357399e+00	9.958629986708285031e+00
7.703081232492997366e+00	9.958747765987736145e+00
7.713085234093637332e+00	9.958865226457852771e+00
7.723089235694278187e+00	9.958982368888850800e+00
7.733093237294918154e+00	9.959099194049604975e+00
7.743097238895558121e+00	9.959215702707648887e+00
7.753101240496198976e+00	9.959331895629173204e+00
7.763105242096838943e+00	9.959447773579022112e+00
7.773109243697478909e+00	9.959563337320696874e+00
7.783113245298119764e+00	9.959678587616355827e+00
7.793117246898759731e+00	9.959793525226810829e+00
7.803121248499399698e+00	9.959908150911523705e+00
7.813125250100040553e+00	9.960022465428618688e+00
7.823129251700680520e+00	9.960136469534862869e+00
7.833133253301320487e+00	9.960250163985683969e+00
7.843137254901961342e+00	9.960363549535156125e+00
7.853141256502601308e+00	9.960476626936010547e+00
7.863145258103241275e+00	9.960589396939624862e+00
7.873149259703882130e+00	9.960701860296030219e+00
7.883153261304522097e+00	9.960814017753905958e+00
7.893157262905162064e+00	9.960925870060584941e+00
7.903161264505802919e+00	9.961037417962044671e+00
7.913165266106442886e+00	9.961148662202916171e+00
7.923169267707082852e+00	9.961259603526482209e+00
7.933173269307723707e+00	9.961370242674664865e+00
7.943177270908363674e+00	9.961480580388045070e+00
7.953181272509003641e+00	9.961590617405844839e+00
7.963185274109644496e+00	9.961700354465937934e+00
7.973189275710284463e+00	9.961809792304846312e+00
7.983193277310924429e+00	9.961918931657736564e+00
7.993197278911565284e+00	9.962027773258427032e+00
8.003201280512204363e+00	9.962136317839380695e+00
8.013205282112846106e+00	9.962244566131706947e+00
8.023209283713486073e+00	9.962352518865166928e+00
8.033213285314126040e+00	9.962460176768161091e+00
8.043217286914766007e+00	9.962567540567746960e+00
8.053221288515405973e+00	9.962674610989619595e+00
8.063225290116045940e+00	9.962781388758125800e+00
8.073229291716687683e+00	9.962887874596260573e+00
8.083233293317327650e+00	9.962994069225663551e+00
8.093237294917967617e+00	9.963099973366620787e+00
8.103241296518607584e+00	9.963205587738064750e+00
8.113245298119247551e+00	9.963310913057579654e+00
8.123249299719887517e+00	9.963415950041390801e+00
8.133253301320529260e+00	9.963520699404377012e+00
8.143257302921169227e+00	9.963625161860054646e+00
8.153261304521809194e+00	9.963729338120600687e+00
8.163265306122449161e+00	9.963833228896827876e+00
8.173269307723089128e+00	9.963936834898202477e+00
8.183273309323729094e+00	9.964040156832840722e+00
8.193277310924370838e+00	9.964143195407498155e+00
8.203281312525010804e+00	9.964245951327590944e+00
8.213285314125650771e+00	9.964348425297171019e+00
8.223289315726290738e+00	9.964450618018950934e+00
8.233293317326930705e+00	9.964552530194282554e+00
8.243297318927570672e+00	9.964654162523171266e+00
8.253301320528212415e+00	9.964755515704274202e+00
8.263305322128852382e+00	9.964856590434894912e+00
8.273309323729492348e+00	9.964957387410986911e+00
8.283313325330132315e+00	9.965057907327159015e+00
8.293317326930772282e+00	9.965158150876664678e+00
8.303321328531412249e+00	9.965258118751410876e+00
8.313325330132053992e+00	9.965357811641958108e+00
8.323329331732693959e+00	9.965457230237518615e+00
8.333333333333333925e+00	9.965556375225956387e+00
8.343337334933973892e+00	9.965655247293785379e+00
8.353341336534613859e+00	9.965753847126176623e+00
8.363345338135253826e+00	9.965852175406956448e+00
8.373349339735895569e+00	9.965950232818599375e+00
8.383353341336535536e+00	9.966048020042240552e+00
8.393357342937175503e+00	9.966145537757665096e+00
8.403361344537815469e+00	9.966242786643320528e+00
8.413365346138455436e+00	9.966339767376304337e+00
8.423369347739095403e+00	9.966436480632376416e+00
8.433373349339735370e+00	9.966532927085946625e+00
8.443377350940377113e+00	9.966629107410092558e+00
8.453381352541017080e+00	9.966725022276540003e+00
8.463385354141657047e+00	9.966820672355682476e+00
8.473389355742297013e+00	9.966916058316568794e+00
8.483393357342936980e+00	9.967011180826910177e+00
8.493397358943576947e+00	9.967106040553076696e+00
8.503401360544218690e+00	9.967200638160102599e+00
8.513405362144858657e+00	9.967294974311682765e+00
8.523409363745498624e+00	9.967389049670176249e+00
8.533413365346138590e+00	9.967482864896604511e+00
8.543417366946778557e+00	9.967576420650654967e+00
8.553421368547418524e+00	9.967669717590680989e+00
8.563425370148060267e+00	9.967762756373698352e+00
8.573429371748700234e+00	9.967855537655392340e+00
8.583433373349340201e+00	9.967948062090115968e+00
8.593437374949980168e+00	9.968040330330889986e+00
8.603441376550620134e+00	9.968132343029401099e+00
8.613445378151260101e+00	9.968224100836010848e+00
8.623449379751901844e+00	9.968315604399748509e+00
8.633453381352541811e+00	9.968406854368316417e+00
8.643457382953181778e+00	9.968497851388086417e+00
8.653461384553821745e+00	9.968588596104105193e+00
8.663465386154461711e+00	9.968679089160092488e+00
8.673469387755101678e+00	9.968769331198446437e+00
8.683473389355743421e+00	9.968859322860238237e+00
8.693477390956383388e+00	9.968949064785213920e+00
8.703481392557023355e+00	9.969038557611797913e+00
8.713485394157663322e+00	9.969127801977098358e+00
8.723489395758303289e+00	9.969216798516894684e+00
8.733493397358943255e+00	9.969305547865651818e+00
8.743497398959584999e+00	9.969394050656514850e+00
8.753501400560224965e+00	9.969482307521310815e+00
8.763505402160864932e+00	9.969570319090550470e+00
8.773509403761504899e+00	9.969658085993426511e+00
8.783513405362144866e+00	9.969745608857822461e+00
8.793517406962784833e+00	9.969832888310302010e+00
8.803521408563426576e+00	9.969919924976117898e+00
8.813525410164066543e+00	9.970006719479211910e+00
8.823529411764706509e+00	9.970093272442216659e+00
8.833533413365346476e+00	9.970179584486452029e+00
8.843537414965986443e+00	9.970265656231930507e+00
8.853541416566626410e+00	9.970351488297355402e+00
8.863545418167266376e+00	9.970437081300129734e+00
8.873549419767908120e+00	9.970522435856343790e+00
8.883553421368548086e+00	9.970607552580787569e+00
8.893557422969188053e+00	9.970692432086945445e+00
8.903561424569828020e+00	9.970777074987005051e+00
8.913565426170467987e+00	9.970861481891844846e+00
8.923569427771107954e+00	9.970945653411053655e+00
8.933573429371749697e+00	9.971029590152911126e+00
8.943577430972389664e+00	9.971113292724407273e+00
8.953581432573029630e+00	9.971196761731231817e+00
8.963585434173669597e+00	9.971279997777781290e+00
8.973589435774309564e+00	9.971363001467157261e+00
8.983593437374949531e+00	9.971445773401171664e+00
8.993597438975591274e+00	9.971528314180339692e+00
